game_id,competition_id,competition_type,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,aggregate,home_club_position,away_club_position,club_home_name,club_away_name,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url
3076556,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,33741,853,1,1,1:1,-1,-1,,,Bekim Isufi,Dino Toppmöller,Stadiumi i qytetit të Gjilanit,2200,Michael Tykgaard,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076556
3076832,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,197,15276,2,1,2:1,-1,-1,,,Zdenek Scasny,Vladimir Gacinovic,epet Arena,12068,Sebastian Coltescu,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076832
3076867,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,272,2778,0,1,0:1,-1,-1,,Fc Nordsjaelland,Rikard Norling,Kasper Hjulmand,Tele2 Arena,10946,Jérôme Brisard,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076867
3076775,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,1033,10854,3,0,3:0,-1,-1,,,Ólafur Jóhannesson,Marc Rodríguez,Origo völlurinn,825,Irfan Peljto,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076775
3076837,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,163,602,1,1,1:1,-1,-1,,,Roland Vrabec,Valdas Urbonas,Rheinpark Stadion,853,Anastasios Papapetrou,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076837
3076903,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,1109,23826,1,1,1:1,-1,-1,,Rasenballsport Leipzig,Andreas Alm,Ralf Rangnick,Bravida Arena,2968,Mete Kalkavan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076903
3076958,ELQ,international_cup,2017,Second Round 1st leg,2018-07-26,2782,40,0,1,0:1,-1,-1,,Fc Girondins Bordeaux,Dejan Vukicevic,Gustavo Poyet,Ventspils Central Stadium,3055,Sergey Lapochkin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076958
3076957,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,1180,4529,4,1,4:1,-1,-1,,,Sergey Gurenko,Peter Hyballa,Dinamo,9450,Antti Munukka,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076957
3076560,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,1002,2784,2,0,2:0,-1,-1,,,Arno Pijpers,Bruno Baltazar,A. Le Coq Arena,801,Amaury Delerue,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076560
3076773,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,6335,6808,1,2,1:2,-1,-1,,,Danilo Doncic,Ante Mise,Ta Qali,1310,Rade Obrenovic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076773
3076991,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,675,447,2,3,2:3,-1,-1,,,Zlatomir Zagorcic,Zeljko Kopic,Vasil Levski,2100,Daniele Doveri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076991
3076881,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,2156,6066,4,0,4:0,-1,-1,,,Andoni Iraola,Stephen Kenny,AEK Arena - Georgios Karapatakis,3991,Fran Jovic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076881
3076943,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,12346,709,2,0,2:0,-1,-1,,,Paolo Amodio,Attila Supka,Stade de la Ville de Differdange,1852,Karim Abed,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076943
3076977,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,429,2573,3,1,3:1,-1,-1,,,Sofronios Avgousti,Milomir Odovic,GSP Stadium,3400,Nikola Popov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076977
3076955,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,114,10532,6,0,6:0,-1,-1,Besiktas Istanbul,,Senol Günes,Jákup á Borg,Vodafone Park,23929,Carlos Xistra,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076955
3071947,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-01,353,413,1,2,1:2,-1,-1,,,Jörgen Lennartsson,Oliver Glasner,Åråsen stadion,1975,Vilhjálmur Alvar Thórarinsson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3071947
3076989,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-01,11976,1184,1,4,1:4,-1,-1,,Krc Genk,Thomas Klasen,Philippe Clement,Stade Émile Mayrisch,1580,Filip Glova,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076989
3076933,ELQ,international_cup,2017,Second Round 2nd leg,2018-07-31,10301,10481,1,0,1:0,-1,-1,,,Andrey Talalaev,Vladimir Nikitenko,Republican Stadium after V. Sargsyan,8000,Petr Ardeleanu,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076933
3087334,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,540,170,2,1,2:1,-1,-1,,,Martin Sevela,Goran Djuricin,Pasienky Stadion,9563,Pawel Raczkowski,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087334
3076855,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,540,32129,3,1,3:1,-1,-1,,,Martin Sevela,Marko Micovic,Pasienky Stadion,4176,Alexandre Boucaut,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076855
3076835,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,22140,687,0,2,0:2,-1,-1,,,Besnik Prenga,Ole Gunnar Solskjaer,Stadiumi Laçi,420,Kristo Tohver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076835
3076779,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,37914,3070,0,0,0:0,-1,-1,,,Varuzhan Sukiasyan,Nikola Rakojevic,Republican Stadium after V. Sargsyan,6735,Ivaylo Stoyanov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076779
3071955,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,1132,370,3,1,3:1,-1,-1,Fc Burnley,Aberdeen Fc,Sean Dyche,Derek McInnes,Turf Moor,17404,Massimiliano Irrati,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3071955
3087301,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,10734,865,0,2,0:2,-1,-1,,Fc Midtjylland,Scott Ruscoe,Jess Thorup,Park Hall,863,Peter Kralovic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087301
3087344,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,15276,206,0,2,0:2,-1,-1,,Brondby If,Vladimir Gacinovic,Alexander Zorniger,Rajko Mitić Stadium,4000,Kevin Blom,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087344
3076831,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,32832,669,1,1,1:1,-1,-1,,,Kibu Vicuña,Miroslav Djukic,LFF stadionas,1980,Stephan Klossner,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076831
3087311,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,10217,144,1,1,1:1,-1,-1,,,Geir Bakke,Matjaz Kek,Sarpsborg Stadion,5944,Kevin Clancy,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087311
3078837,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,10690,1075,1,1,1:1,-1,-1,Zorya Lugansk,Sc Braga,Yuriy Vernydub,Abel Ferreira,Slavutych Arena,5365,Tobias Welz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3078837
3087297,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,4772,1008,3,0,3:0,-1,-1,,,Aleksandar Linta,Mika Lehkosuo,Stadion Stožice,4900,Benoît Millot,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087297
3087329,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,368,602,1,0,1:0,-1,-1,Fc Sevilla,,Pablo Machín,Valdas Urbonas,Ramón Sánchez-Pizjuán,26189,Bojan Pandzic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087329
3087317,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,6890,1132,0,0,0:0,-1,-1,Istanbul Basaksehir Fk,Fc Burnley,Abdullah Avci,Sean Dyche,Başakşehir Fatih Terim,4503,Srdjan Jovanovic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087317
3086923,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,27774,195,0,2,0:2,-1,-1,,,John Caulfield,Rini Coolen,Turner's Cross,5488,Petr Ardeleanu,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3086923
3087293,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,255,853,1,2,1:2,-1,-1,,,Aleksandar Vukovic,Dino Toppmöller,Stadion Miejski im. Marszałka Józefa Piłsudskiego,9923,Halis Özkahya,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087293
3078839,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,683,434,4,0,4:0,-1,-1,Olympiakos Piraus,,Pedro Martins,René Weiler,Stadio Georgios Karaiskakis,19208,François Letexier,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3078839
3087321,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,499,26,0,1,0:1,-1,-1,Vitesse Arnheim,,Leonid Slutski,Marcel Koller,GelreDome,11532,Georgi Kabakov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087321
3087338,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,208,190,1,2,1:2,-1,-1,,Fc Kopenhagen,Nestor El Maestro,Stale Solbakken,Vasil Levski,25000,Bart Vertenten,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087338
3087348,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,2300,157,0,1,0:1,-1,-1,,Kaa Gent,Ireneusz Mamrot,Yves Vanderhaeghe,Stadion Miejski,15591,Ali Palabiyik,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087348
3087332,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,2311,10482,2,0,2:0,-1,-1,,,Vaclav Jilek,Carlos Alós,Andrův stadion,6118,Massimiliano Irrati,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087332
3087319,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,1184,238,2,0,2:0,-1,-1,Krc Genk,,Philippe Clement,Ivan Djurdjevic,Cegeka Arena,13540,Marius Avram,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087319
3087305,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,253,27116,5,2,5:2,-1,-1,,,Kakhaber Chkhetiani,Armando Cungu,Mikheil Meskhi,4521,Alan Mario Sant,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087305
3087336,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,6993,40,1,3,1:3,-1,-1,Fk Mariupol,Fc Girondins Bordeaux,Oleksandr Babych,Gustavo Poyet,Stadion im. Volodymyra Boyko,6587,Ivan Bebek,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087336
3087309,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,1180,964,4,0,4:0,-1,-1,,Zenit St Petersburg,Sergey Gurenko,Sergey Semak,Dinamo,21750,Anastasios Papapetrou,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087309
3087340,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,124,790,3,1,3:1,-1,-1,Glasgow Rangers,,Steven Gerrard,Darko Milanic,Ibrox Stadium,48001,Roi Reinshreiber,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087340
3087346,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,2481,1033,1,0,1:0,-1,-1,,,Goran Sablic,Ólafur Jóhannesson,Sheriff,5500,Arnold Hunter,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087346
3087303,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,2976,2784,2,2,2:2,-1,-1,,,Barak Bakhar,Bruno Baltazar,Toto Jacob Turner Stadium,9311,Aleksey Eskov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087303
3087327,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,447,301,0,0,0:0,-1,-1,,,Zeljko Kopic,Nicolae Dica,Poljud,25764,Tiago Martins,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087327
3087342,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,7918,234,4,0,4:0,-1,-1,,Feyenoord Rotterdam,Ricardo Moniz,Giovanni van Bronckhorst,Pod Dubnom,6817,Robert Schörgenhofer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087342
3091496,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,23826,40812,3,1,3:1,-1,-1,Rasenballsport Leipzig,,Ralf Rangnick,Devis Mangia,Red Bull Arena,16648,Pawel Gil,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3091496
3087295,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,37914,7769,0,2,0:2,-1,-1,,,Varuzhan Sukiasyan,Toni Conceição,Republican Stadium after V. Sargsyan,9000,Sergiy Boyko,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087295
3087313,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,810,800,1,4,1:4,-1,-1,,Atalanta Bergamo,Nir Klinger,Gian Piero Gasperini,Sammy Ofer Stadium,6412,Harald Lechner,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087313
3087323,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,2778,669,1,2,1:2,-1,-1,Fc Nordsjaelland,,Kasper Hjulmand,Zoran Mirkovic,Right to Dream Park,6079,Alejandro Hernández Hernández,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087323
3076883,ELQ,international_cup,2018,Second Round 2nd leg,2018-08-02,7918,428,4,1,4:1,-1,-1,,,Ricardo Moniz,Marcin Brosz,Stadion na Sihoti,1897,Ola Hobber Nilsen,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3076883
3087307,ELQ,international_cup,2018,3rd round 1st leg,2018-08-07,10301,119,0,0,0:0,-1,-1,,,Andrey Talalaev,Vladimir Ivic,Republican Stadium after V. Sargsyan,12500,Pol van Boekel,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087307
3078838,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,1075,10690,2,2,2:2,-1,-1,Sc Braga,Zorya Lugansk,Abel Ferreira,Yuriy Vernydub,Estádio Municipal de Braga,12224,Aleksandar Stavrev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3078838
3087315,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,122,2156,0,2,0:2,-1,-1,,,Heiko Vogel,Andoni Iraola,Merkur Arena,7650,Mohammed Al-Hakim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087315
3087347,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,1033,2481,2,1,2:1,-1,-1,,,Ólafur Jóhannesson,Goran Sablic,Origo völlurinn,1224,Marco Fritz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087347
3087325,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,903,687,0,0,0:0,-1,-1,Hibernian Fc,,Neil Lennon,Ole Gunnar Solskjaer,Easter Road Stadium,16294,Ádám Farkas,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087325
3087318,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,1132,6890,1,0,1:0,-1,-1,Fc Burnley,Istanbul Basaksehir Fk,Sean Dyche,Abdullah Avci,Turf Moor,16583,Istvan Kovacs,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087318
3087299,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,28936,8047,0,1,0:1,-1,-1,,,Aleksandr Grishin,Vladimir Cheburin,Skonto Stadion,1435,Thorvaldur Arnason,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087299
3087291,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,31614,6808,1,0,1:0,-1,-1,,,Paulo Autuori,Ante Mise,Huvepharma Arena,3574,Vitali Meshkov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087291
3087349,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,157,2300,3,1,3:1,-1,-1,Kaa Gent,,Yves Vanderhaeghe,Ireneusz Mamrot,Ghelamco Arena,16000,Bastian Dankert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087349
3087335,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,170,540,4,0,4:0,-1,-1,,,Goran Djuricin,Martin Sevela,Allianz-Stadion,17800,Davide Massa,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087335
3087343,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,234,7918,1,1,1:1,-1,-1,Feyenoord Rotterdam,,Giovanni van Bronckhorst,Ricardo Moniz,"Stadion Feyenoord ""De Kuip""",31500,Jakob Kehlet,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087343
3087328,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,301,447,2,1,2:1,-1,-1,,,Nicolae Dica,Zeljko Kopic,Arena Națională,27410,Juan Martínez Munuera,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087328
3087324,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,669,2778,3,2,3:2,-1,-1,,Fc Nordsjaelland,Zoran Mirkovic,Kasper Hjulmand,Partizan Stadion,9372,Kristo Tohver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087324
3087352,ELQ,international_cup,2018,3rd round 1st leg,2018-08-08,114,413,1,0,1:0,-1,-1,Besiktas Istanbul,,Senol Günes,Oliver Glasner,Vodafone Park,24476,Bartosz Frankowski,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087352
3087320,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,238,1184,1,2,1:2,-1,-1,,Krc Genk,Ivan Djurdjevic,Philippe Clement,Stadion Poznań,20765,Marco Guida,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087320
3087337,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,40,6993,2,1,2:1,-1,-1,Fc Girondins Bordeaux,Fk Mariupol,Gustavo Poyet,Oleksandr Babych,Matmut Atlantique,11375,Andrew Dallas,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087337
3087314,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,800,810,2,0,2:0,-1,-1,Atalanta Bergamo,,Gian Piero Gasperini,Nir Klinger,Mapei Stadium - Città del Tricolore,6546,Frank Schneider,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087314
3087312,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,144,10217,0,1,0:1,-1,-1,,,Matjaz Kek,Geir Bakke,Stadion Rujevica,5351,Donatas Rumsas,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087312
3087294,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,853,255,2,2,2:2,-1,-1,,,Dino Toppmöller,Ricardo Sá Pinto,Stade Jos Nosbaum,2000,Ivaylo Stoyanov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087294
3087353,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,413,114,2,1,2:1,-1,-1,,Besiktas Istanbul,Oliver Glasner,Senol Günes,Linzer Gugl,14000,Nikola Dabanovic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087353
3087322,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,26,499,1,0,1:0,-1,-1,,Vitesse Arnheim,Marcel Koller,Leonid Slutski,St. Jakob-Park,12334,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087322
3087355,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,6131,429,1,0,1:0,-1,-1,,,Marcel Licka,Sofronios Avgousti,GOSK Brestskiy,8800,Martin Strömbergsson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087355
3078840,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,434,683,1,3,1:3,-1,-1,,Olympiakos Piraus,René Weiler,Pedro Martins,swissporarena,6258,Kirill Levnikov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3078840
3087292,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,6808,31614,1,1,1:1,-1,-1,,,Blaz Sliskovic,Paulo Autuori,Bijeli Brijeg,3500,Bas Nijhuis,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087292
3087306,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,27116,253,2,0,2:0,-1,-1,,,Armando Cungu,Kakhaber Chkhetiani,Elbasan Arena,200,Alain Bieri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087306
3087310,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,964,1180,8,1,8:1,-1,-1,Zenit St Petersburg,,Sergey Semak,Sergey Gurenko,Petrovsky,220,Sébastien Delferière,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087310
3087326,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,687,903,3,0,3:0,-1,-1,,Hibernian Fc,Ole Gunnar Solskjaer,Neil Lennon,Aker Stadion,5554,Dennis Higler,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087326
3087296,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,7769,37914,5,0,5:0,-1,-1,,,Toni Conceição,Varuzhan Sukiasyan,Dr. Constantin Rădulescu,5500,Vilhjálmur Alvar Thórarinsson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087296
3086924,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,195,27774,3,0,3:0,-1,-1,,,Rini Coolen,John Caulfield,Lerkendal Stadion,8028,Mads-Kristoffer Kristoffersen,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3086924
3087330,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,602,368,0,5,0:5,-1,-1,,Fc Sevilla,Valdas Urbonas,Pablo Machín,LFF stadionas,5000,Enea Jorgji,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087330
3087300,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,8047,28936,0,0,0:0,-1,-1,,,Vladimir Cheburin,Tomas Razanauskas,Hikvision arena,2417,Ola Hobber Nilsen,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087300
3091494,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,40812,23826,1,1,1:1,-1,-1,,Rasenballsport Leipzig,Devis Mangia,Ralf Rangnick,Ion Oblemenco (2017),12050,Miroslav Zelinka,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3091494
3087339,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,190,208,2,1,2:1,-1,-1,Fc Kopenhagen,,Stale Solbakken,Nestor El Maestro,Parken,10078,Halil Umut Meler,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087339
3087298,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,1008,4772,1,4,1:4,-1,-1,,,Mika Lehkosuo,Aleksandar Linta,Bolt Arena,4127,Yevgen Aranovskyi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087298
3087350,ELQ,international_cup,2018,3rd round 1st leg,2018-08-09,28095,12346,2,1,2:1,-1,-1,Fk Ufa,,Sergey Tomarov,Paolo Amodio,Neftyanik,6794,Stephan Klossner,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087350
3087316,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,2156,122,5,0,5:0,-1,-1,,,Andoni Iraola,Heiko Vogel,AEK Arena - Georgios Karapatakis,4145,Paolo Valeri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087316
3087341,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,790,124,0,0,0:0,-1,-1,,Glasgow Rangers,Darko Milanic,Steven Gerrard,Ljudski Vrt,11166,Jonathan Lardot,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087341
3087302,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,865,10734,3,1,3:1,-1,-1,Fc Midtjylland,,Jess Thorup,Scott Ruscoe,MCH Arena,4368,Irfan Peljto,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087302
3087308,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,119,10301,2,1,2:1,-1,-1,,,Vladimir Ivic,Andrey Talalaev,Netanya Stadium,8932,Ville Nevalainen,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087308
3093545,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,195,1167,3,1,3:1,-1,-1,,,Rini Coolen,Qatip Osmani,Lerkendal Stadion,8767,Orel Grinfeld,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093545
3093511,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,157,40,0,0,0:0,-1,-1,Kaa Gent,Fc Girondins Bordeaux,Yves Vanderhaeghe,Eric Bedouet,Ghelamco Arena,13239,Aliyar Agayev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093511
3093539,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,10690,23826,0,0,0:0,-1,-1,Zorya Lugansk,Rasenballsport Leipzig,Yuriy Vernydub,Ralf Rangnick,Slavutych Arena,5127,Benoît Bastien,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093539
3093519,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,124,28095,1,0,1:0,-1,-1,Glasgow Rangers,Fk Ufa,Steven Gerrard,Sergey Tomarov,Ibrox Stadium,49338,Daniel Stefanski,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093519
3093513,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,669,114,1,1,1:1,-1,-1,,Besiktas Istanbul,Zoran Mirkovic,Senol Günes,Partizan Stadion,16240,Ivan Kruzliak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093513
3093541,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,4772,365,0,2,0:2,-1,-1,,,Aleksandar Linta,Radoslav Latal,Stadion Stožice,7500,Craig Pawson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093541
3087351,ELQ,international_cup,2018,3rd round 2nd leg,2018-08-16,12346,28095,2,2,2:2,-1,-1,,Fk Ufa,Paolo Amodio,Sergey Tomarov,Stade Jos Haupert,1736,Manuel Schüttengruber,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3087351
3093547,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,853,7769,2,0,2:0,-1,-1,,,Dino Toppmöller,Toni Conceição,Stade Josy Barthel,2556,Andreas Ekberg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093547
3093517,ELQ,international_cup,2018,Qualifying Round 1st leg,2018-08-23,26,429,3,2,3:2,-1,-1,,,Marcel Koller,Sofronios Avgousti,St. Jakob-Park,10743,Matej Jug,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3093517
