game_id,competition_id,competition_type,season,round,date,club id,club goals,opposite club id,opposite_club_goals,result,difference_goals
3862762,GB1,domestic_league,2018,33. Matchday,4/2/19,931,1,1010,4,loss,-3
3862763,GB1,domestic_league,2018,32. Matchday,4/1/19,762,0,11,2,loss,-2
3862764,GB1,domestic_league,2018,33. Matchday,4/6/19,873,1,762,0,win,1
3862765,GB1,domestic_league,2018,32. Matchday,3/31/19,631,2,603,1,win,1
3862766,GB1,domestic_league,2018,33. Matchday,4/8/19,379,0,631,2,loss,-2
3862767,GB1,domestic_league,2018,32. Matchday,3/30/19,1010,1,985,2,loss,-1
3862768,GB1,domestic_league,2018,34. Matchday,4/13/19,603,0,1132,2,loss,-2
3862769,GB1,domestic_league,2018,33. Matchday,4/5/19,31,3,180,1,win,2
3862770,GB1,domestic_league,2018,32. Matchday,3/30/19,543,0,1132,2,loss,-2
3862771,GB1,domestic_league,2018,32. Matchday,3/30/19,1110,0,873,2,loss,-2
3862772,GB1,domestic_league,2018,32. Matchday,3/30/19,989,0,1003,2,loss,-2
3862773,GB1,domestic_league,2018,32. Matchday,3/30/19,281,2,931,0,win,2
3862774,GB1,domestic_league,2018,34. Matchday,4/13/19,543,1,180,3,loss,-2
3862775,GB1,domestic_league,2018,31. Matchday,4/24/19,11,1,543,3,loss,-2
3862776,GB1,domestic_league,2018,31. Matchday,4/23/19,180,1,1010,1,tie,0
3862777,GB1,domestic_league,2018,31. Matchday,4/3/19,873,0,148,2,loss,-2
3862778,GB1,domestic_league,2018,33. Matchday,4/6/19,1132,3,989,1,win,2
3862779,GB1,domestic_league,2018,31. Matchday,3/17/19,631,0,29,2,loss,-2
3862780,GB1,domestic_league,2018,31. Matchday,3/17/19,31,2,931,1,win,1
3862781,GB1,domestic_league,2018,31. Matchday,3/16/19,1003,2,1132,1,win,1
3862782,GB1,domestic_league,2018,32. Matchday,3/30/19,180,1,1237,0,win,1
3862783,GB1,domestic_league,2018,32. Matchday,3/30/19,29,2,379,0,win,2
3862784,GB1,domestic_league,2018,30. Matchday,3/10/19,985,0,11,2,loss,-2
3862785,GB1,domestic_league,2018,30. Matchday,3/10/19,1132,2,31,4,loss,-2
3862786,GB1,domestic_league,2018,31. Matchday,4/16/19,603,2,1237,0,win,2
3862787,GB1,domestic_league,2018,30. Matchday,3/9/19,148,1,180,2,loss,-1
3862788,GB1,domestic_league,2018,31. Matchday,4/24/19,281,2,985,0,win,2
3862789,GB1,domestic_league,2018,30. Matchday,3/9/19,29,2,762,3,loss,-1
3862790,GB1,domestic_league,2018,30. Matchday,3/9/19,931,1,1003,3,loss,-2
3862791,GB1,domestic_league,2018,30. Matchday,3/9/19,989,2,1110,0,win,2
3862792,GB1,domestic_league,2018,30. Matchday,3/9/19,379,0,603,2,loss,-2
3862793,GB1,domestic_league,2018,31. Matchday,3/16/19,1110,3,379,4,loss,-1
3862794,GB1,domestic_league,2018,30. Matchday,3/9/19,1237,2,873,1,win,1
3862795,GB1,domestic_league,2018,30. Matchday,3/9/19,1010,1,281,3,loss,-2
3862796,GB1,domestic_league,2018,29. Matchday,3/3/19,631,2,931,1,win,1
3862797,GB1,domestic_league,2018,29. Matchday,3/3/19,1003,1,1010,2,loss,-1
3862798,GB1,domestic_league,2018,29. Matchday,3/3/19,31,0,29,0,tie,0
3862799,GB1,domestic_league,2018,32. Matchday,3/31/19,148,1,31,2,loss,-1
3862800,GB1,domestic_league,2018,30. Matchday,3/10/19,543,1,631,1,tie,0
3862801,GB1,domestic_league,2018,29. Matchday,3/2/19,1110,0,1237,1,loss,-1
3862802,GB1,domestic_league,2018,29. Matchday,3/2/19,762,0,379,2,loss,-2
3862803,GB1,domestic_league,2018,29. Matchday,3/2/19,11,1,148,1,tie,0
3862804,GB1,domestic_league,2018,29. Matchday,3/2/19,281,1,989,0,win,1
3862805,GB1,domestic_league,2018,29. Matchday,3/2/19,873,3,1132,1,win,2
3862806,GB1,domestic_league,2018,28. Matchday,2/27/19,148,0,631,2,loss,-2
3862807,GB1,domestic_league,2018,29. Matchday,3/2/19,603,0,543,2,loss,-2
3862808,GB1,domestic_league,2018,29. Matchday,3/2/19,180,2,985,3,loss,-1
3862809,GB1,domestic_league,2018,28. Matchday,2/27/19,989,1,11,5,loss,-4
3862810,GB1,domestic_league,2018,34. Matchday,4/13/19,989,5,1237,0,win,5
3862811,GB1,domestic_league,2018,31. Matchday,3/16/19,762,2,989,2,tie,0
3862812,GB1,domestic_league,2018,28. Matchday,2/26/19,29,3,603,0,win,3
3862813,GB1,domestic_league,2018,28. Matchday,2/26/19,543,0,1110,1,loss,-1
3862814,GB1,domestic_league,2018,27. Matchday,2/24/19,31,0,985,0,tie,0
3862815,GB1,domestic_league,2018,27. Matchday,2/24/19,180,0,11,2,loss,-2
3862816,GB1,domestic_league,2018,27. Matchday,2/23/19,873,4,1003,1,win,3
3862817,GB1,domestic_league,2018,27. Matchday,2/23/19,1110,0,762,2,loss,-2
3862818,GB1,domestic_league,2018,28. Matchday,2/26/19,1237,1,1003,2,loss,-1
3862819,GB1,domestic_league,2018,28. Matchday,2/27/19,379,0,281,1,loss,-1
3862820,GB1,domestic_league,2018,27. Matchday,2/22/19,931,1,379,3,loss,-2
3862821,GB1,domestic_league,2018,28. Matchday,2/27/19,1010,0,31,5,loss,-5
3862822,GB1,domestic_league,2018,27. Matchday,2/22/19,1010,5,603,1,win,4
3862823,GB1,domestic_league,2018,27. Matchday,4/3/19,1237,0,631,3,loss,-3
3862824,GB1,domestic_league,2018,26. Matchday,2/10/19,631,0,281,6,loss,-6
3862825,GB1,domestic_league,2018,28. Matchday,2/26/19,1132,0,762,2,loss,-2
3862826,GB1,domestic_league,2018,26. Matchday,2/10/19,1003,1,148,3,loss,-2
3862827,GB1,domestic_league,2018,27. Matchday,2/6/19,281,2,29,0,win,2
3862828,GB1,domestic_league,2018,27. Matchday,2/23/19,148,1,1132,2,loss,-1
3862829,GB1,domestic_league,2018,27. Matchday,2/23/19,543,1,989,1,tie,0
3862830,GB1,domestic_league,2018,26. Matchday,2/9/19,11,2,1110,1,win,1
3862831,GB1,domestic_league,2018,28. Matchday,2/27/19,931,0,180,2,loss,-2
3862832,GB1,domestic_league,2018,26. Matchday,2/9/19,379,1,873,1,tie,0
3862833,GB1,domestic_league,2018,26. Matchday,2/9/19,985,3,931,0,win,3
3862834,GB1,domestic_league,2018,26. Matchday,2/9/19,29,0,1010,1,loss,-1
3862835,GB1,domestic_league,2018,25. Matchday,2/3/19,11,1,281,3,loss,-2
3862836,GB1,domestic_league,2018,25. Matchday,2/2/19,989,0,603,2,loss,-2
3862837,GB1,domestic_league,2018,26. Matchday,2/11/19,762,1,543,1,tie,0
3862838,GB1,domestic_league,2018,26. Matchday,2/9/19,989,0,31,3,loss,-3
3862839,GB1,domestic_league,2018,26. Matchday,2/9/19,603,2,180,1,win,1
3862840,GB1,domestic_league,2018,25. Matchday,2/2/19,1110,0,631,5,loss,-5
3862841,GB1,domestic_league,2018,26. Matchday,2/9/19,1132,3,1237,1,win,2
3862842,GB1,domestic_league,2018,25. Matchday,2/2/19,1010,0,1237,0,tie,0
3862843,GB1,domestic_league,2018,28. Matchday,2/27/19,985,3,873,1,win,2
3862844,GB1,domestic_league,2018,25. Matchday,2/2/19,762,0,148,1,loss,-1
3862845,GB1,domestic_league,2018,24. Matchday,1/30/19,1010,1,148,2,loss,-1
3862846,GB1,domestic_league,2018,24. Matchday,1/30/19,873,1,180,1,tie,0
3862847,GB1,domestic_league,2018,24. Matchday,1/29/19,281,1,762,2,loss,-1
3862848,GB1,domestic_league,2018,25. Matchday,2/2/19,931,0,873,2,loss,-2
3862849,GB1,domestic_league,2018,25. Matchday,2/3/19,985,1,1003,0,win,1
3862850,GB1,domestic_league,2018,24. Matchday,1/29/19,29,1,1110,0,win,1
3862851,GB1,domestic_league,2018,24. Matchday,1/29/19,1237,2,931,4,loss,-2
3862852,GB1,domestic_league,2018,25. Matchday,2/4/19,31,1,379,1,tie,0
3862853,GB1,domestic_league,2018,23. Matchday,1/20/19,148,2,931,1,win,1
3862854,GB1,domestic_league,2018,25. Matchday,2/2/19,180,1,1132,1,tie,0
3862855,GB1,domestic_league,2018,24. Matchday,1/29/19,603,1,11,2,loss,-1
3862856,GB1,domestic_league,2018,23. Matchday,1/19/19,1132,0,1010,0,tie,0
3862857,GB1,domestic_league,2018,23. Matchday,1/19/19,631,0,11,2,loss,-2
3862858,GB1,domestic_league,2018,23. Matchday,1/19/19,29,1,180,2,loss,-1
3862859,GB1,domestic_league,2018,23. Matchday,1/19/19,1237,1,985,2,loss,-1
3862860,GB1,domestic_league,2018,23. Matchday,1/20/19,281,3,1110,0,win,3
3862861,GB1,domestic_league,2018,25. Matchday,2/2/19,543,3,29,1,win,2
3862862,GB1,domestic_league,2018,24. Matchday,1/30/19,631,0,989,4,loss,-4
3862863,GB1,domestic_league,2018,23. Matchday,1/19/19,603,0,762,3,loss,-3
3862864,GB1,domestic_league,2018,22. Matchday,1/14/19,543,0,281,3,loss,-3
3862865,GB1,domestic_league,2018,24. Matchday,1/29/19,1132,2,985,2,tie,0
3862866,GB1,domestic_league,2018,22. Matchday,1/13/19,989,0,29,2,loss,-2
3862867,GB1,domestic_league,2018,23. Matchday,1/19/19,1003,3,543,4,loss,-1
3862868,GB1,domestic_league,2018,22. Matchday,1/12/19,1010,2,873,1,win,1
3862869,GB1,domestic_league,2018,22. Matchday,1/12/19,180,2,1003,1,win,1
3862870,GB1,domestic_league,2018,22. Matchday,1/12/19,1110,0,603,0,tie,0
3862871,GB1,domestic_league,2018,22. Matchday,1/12/19,931,1,1132,2,loss,-1
3862872,GB1,domestic_league,2018,22. Matchday,1/12/19,31,1,1237,0,win,1
3862873,GB1,domestic_league,2018,22. Matchday,1/12/19,11,0,379,1,loss,-1
3862874,GB1,domestic_league,2018,21. Matchday,1/3/19,31,1,281,2,loss,-1
3862875,GB1,domestic_league,2018,22. Matchday,1/13/19,985,1,148,0,win,1
3862876,GB1,domestic_league,2018,24. Matchday,1/30/19,1003,1,31,1,tie,0
3862877,GB1,domestic_league,2018,22. Matchday,1/12/19,762,1,631,2,loss,-1
3862878,GB1,domestic_league,2018,21. Matchday,1/2/19,1132,2,1110,1,win,1
3862879,GB1,domestic_league,2018,24. Matchday,1/29/19,379,0,543,3,loss,-3
3862880,GB1,domestic_league,2018,21. Matchday,1/2/19,180,0,631,0,tie,0
3862881,GB1,domestic_league,2018,21. Matchday,1/2/19,873,2,543,0,win,2
3862882,GB1,domestic_league,2018,21. Matchday,1/2/19,1237,2,379,2,tie,0
3862883,GB1,domestic_league,2018,21. Matchday,1/2/19,1010,3,989,3,tie,0
3862884,GB1,domestic_league,2018,21. Matchday,1/2/19,985,2,762,0,win,2
3862885,GB1,domestic_league,2018,20. Matchday,12/30/18,281,3,180,1,win,2
3862886,GB1,domestic_league,2018,20. Matchday,12/30/18,631,1,873,0,win,1
3862887,GB1,domestic_league,2018,21. Matchday,1/1/19,931,1,11,4,loss,-3
3862888,GB1,domestic_league,2018,20. Matchday,12/29/18,762,1,1010,1,tie,0
3862889,GB1,domestic_league,2018,20. Matchday,12/30/18,989,1,985,4,loss,-3
3862890,GB1,domestic_league,2018,21. Matchday,1/1/19,1003,1,29,0,win,1
3862891,GB1,domestic_league,2018,20. Matchday,12/29/18,603,1,1003,0,win,1
3862892,GB1,domestic_league,2018,20. Matchday,12/29/18,29,0,1237,1,loss,-1
3862893,GB1,domestic_league,2018,19. Matchday,12/27/18,379,2,180,1,win,1
3862894,GB1,domestic_league,2018,19. Matchday,12/26/18,631,2,1010,1,win,1
3862895,GB1,domestic_league,2018,23. Matchday,1/19/19,873,3,31,4,loss,-1
3862896,GB1,domestic_league,2018,20. Matchday,12/29/18,11,1,31,5,loss,-4
3862897,GB1,domestic_league,2018,20. Matchday,12/29/18,543,3,148,1,win,2
3862898,GB1,domestic_league,2018,19. Matchday,12/26/18,1110,1,985,3,loss,-2
3862899,GB1,domestic_league,2018,21. Matchday,1/1/19,148,3,603,0,win,3
3862900,GB1,domestic_league,2018,19. Matchday,12/26/18,603,0,873,0,tie,0
3862901,GB1,domestic_league,2018,19. Matchday,12/26/18,11,1,1237,1,tie,0
3862902,GB1,domestic_league,2018,19. Matchday,12/26/18,543,1,931,1,tie,0
3862903,GB1,domestic_league,2018,18. Matchday,12/23/18,148,6,29,2,win,4
3862904,GB1,domestic_league,2018,19. Matchday,12/26/18,762,0,31,4,loss,-4
3862905,GB1,domestic_league,2018,18. Matchday,12/22/18,985,5,603,1,win,4
3862906,GB1,domestic_league,2018,18. Matchday,12/22/18,1010,2,379,0,win,2
3862907,GB1,domestic_league,2018,19. Matchday,12/26/18,989,0,148,5,loss,-5
3862908,GB1,domestic_league,2018,18. Matchday,12/22/18,180,3,1110,1,win,2
3862909,GB1,domestic_league,2018,18. Matchday,12/22/18,873,3,281,2,win,1
3862910,GB1,domestic_league,2018,18. Matchday,12/22/18,1003,1,631,0,win,1
3862911,GB1,domestic_league,2018,18. Matchday,12/22/18,1237,0,989,2,loss,-2
3862912,GB1,domestic_league,2018,18. Matchday,12/22/18,1132,1,11,3,loss,-2
3862913,GB1,domestic_league,2018,17. Matchday,12/16/18,985,1,31,3,loss,-2
3862914,GB1,domestic_league,2018,17. Matchday,12/16/18,11,2,180,3,loss,-1
3862915,GB1,domestic_league,2018,18. Matchday,12/21/18,31,2,543,0,win,2
3862916,GB1,domestic_league,2018,17. Matchday,12/16/18,631,2,1237,1,win,1
3862917,GB1,domestic_league,2018,17. Matchday,12/15/18,379,2,931,0,win,2
3862918,GB1,domestic_league,2018,20. Matchday,12/30/18,379,0,1132,2,loss,-2
3862919,GB1,domestic_league,2018,17. Matchday,12/15/18,1132,0,148,1,loss,-1
3862920,GB1,domestic_league,2018,17. Matchday,12/15/18,762,1,1110,0,win,1
3862921,GB1,domestic_league,2018,19. Matchday,12/26/18,281,1,1003,2,loss,-1
3862922,GB1,domestic_league,2018,20. Matchday,12/29/18,1110,0,931,1,loss,-1
3862923,GB1,domestic_league,2018,18. Matchday,12/22/18,931,0,762,0,tie,0
3862924,GB1,domestic_league,2018,16. Matchday,12/10/18,1010,2,29,2,tie,0
3862925,GB1,domestic_league,2018,17. Matchday,12/15/18,29,1,281,3,loss,-2
3862926,GB1,domestic_league,2018,23. Matchday,1/19/19,379,0,989,2,loss,-2
3862927,GB1,domestic_league,2018,16. Matchday,12/8/18,873,2,379,3,loss,-1
3862928,GB1,domestic_league,2018,16. Matchday,12/8/18,281,0,631,2,loss,-2
3862929,GB1,domestic_league,2018,19. Matchday,12/26/18,29,5,1132,1,win,4
3862930,GB1,domestic_league,2018,16. Matchday,12/8/18,180,0,603,1,loss,-1
3862931,GB1,domestic_league,2018,17. Matchday,12/15/18,1003,0,873,1,loss,-1
3862932,GB1,domestic_league,2018,16. Matchday,12/8/18,31,4,989,0,win,4
3862933,GB1,domestic_league,2018,15. Matchday,12/5/18,180,1,148,3,loss,-2
3862934,GB1,domestic_league,2018,17. Matchday,12/15/18,989,0,543,2,loss,-2
3862935,GB1,domestic_league,2018,16. Matchday,12/8/18,931,1,985,4,loss,-3
3862936,GB1,domestic_league,2018,15. Matchday,12/5/18,11,2,985,2,tie,0
3862937,GB1,domestic_league,2018,16. Matchday,12/9/18,543,2,762,1,win,1
3862938,GB1,domestic_league,2018,15. Matchday,12/5/18,1003,1,931,1,tie,0
3862939,GB1,domestic_league,2018,15. Matchday,12/5/18,762,1,29,1,tie,0
3862940,GB1,domestic_league,2018,16. Matchday,12/8/18,148,2,1003,0,win,2
3862941,GB1,domestic_league,2018,16. Matchday,12/8/18,1110,0,11,1,loss,-1
3862942,GB1,domestic_league,2018,15. Matchday,12/5/18,31,3,1132,1,win,2
3862943,GB1,domestic_league,2018,15. Matchday,12/4/18,603,1,379,3,loss,-2
3862944,GB1,domestic_league,2018,14. Matchday,12/2/18,29,0,31,1,loss,-1
3862945,GB1,domestic_league,2018,14. Matchday,12/2/18,148,2,11,4,loss,-2
3862946,GB1,domestic_league,2018,15. Matchday,12/5/18,631,1,543,2,loss,-1
3862947,GB1,domestic_league,2018,14. Matchday,12/2/18,931,0,631,2,loss,-2
3862948,GB1,domestic_league,2018,15. Matchday,12/4/18,1110,1,989,2,loss,-1
3862949,GB1,domestic_league,2018,15. Matchday,12/4/18,873,1,1237,3,loss,-2
3862950,GB1,domestic_league,2018,14. Matchday,12/1/18,1237,2,1110,1,win,1
3862951,GB1,domestic_league,2018,14. Matchday,12/1/18,1132,0,873,2,loss,-2
3862952,GB1,domestic_league,2018,14. Matchday,11/30/18,543,1,603,2,loss,-1
3862953,GB1,domestic_league,2018,15. Matchday,12/4/18,281,2,1010,1,win,1
3862954,GB1,domestic_league,2018,16. Matchday,12/8/18,1237,0,1132,1,loss,-1
3862955,GB1,domestic_league,2018,13. Matchday,11/26/18,762,2,1132,1,win,1
3862956,GB1,domestic_league,2018,13. Matchday,11/25/18,1110,2,543,0,win,2
3862957,GB1,domestic_league,2018,13. Matchday,11/24/18,281,4,379,0,win,4
3862958,GB1,domestic_league,2018,13. Matchday,11/24/18,31,3,1010,0,win,3
3862959,GB1,domestic_league,2018,13. Matchday,11/24/18,631,1,148,3,loss,-2
3862960,GB1,domestic_league,2018,13. Matchday,11/24/18,180,2,931,3,loss,-1
3862961,GB1,domestic_league,2018,13. Matchday,11/24/18,603,0,29,1,loss,-1
3862962,GB1,domestic_league,2018,14. Matchday,12/1/18,985,2,180,2,tie,0
3862963,GB1,domestic_league,2018,13. Matchday,11/24/18,1003,1,1237,1,tie,0
3862964,GB1,domestic_league,2018,13. Matchday,11/24/18,873,0,985,0,tie,0
3862965,GB1,domestic_league,2018,14. Matchday,12/1/18,379,3,762,0,win,3
3862966,GB1,domestic_league,2018,12. Matchday,11/11/18,29,0,631,0,tie,0
3862967,GB1,domestic_league,2018,17. Matchday,12/15/18,603,2,1010,3,loss,-1
3862968,GB1,domestic_league,2018,12. Matchday,11/10/18,148,1,873,0,win,1
3862969,GB1,domestic_league,2018,14. Matchday,12/1/18,1010,0,1003,2,loss,-2
3862970,GB1,domestic_league,2018,12. Matchday,11/11/18,931,0,31,2,loss,-2
3862971,GB1,domestic_league,2018,12. Matchday,11/10/18,989,1,762,2,loss,-1
3862972,GB1,domestic_league,2018,12. Matchday,11/10/18,1237,1,603,2,loss,-1
3862973,GB1,domestic_league,2018,11. Matchday,11/5/18,931,0,1110,1,loss,-1
3862974,GB1,domestic_league,2018,14. Matchday,12/1/18,989,1,281,3,loss,-2
3862975,GB1,domestic_league,2018,12. Matchday,11/10/18,1132,0,1003,0,tie,0
3862976,GB1,domestic_league,2018,11. Matchday,11/4/18,180,1,281,6,loss,-5
3862977,GB1,domestic_league,2018,12. Matchday,11/11/18,543,1,11,1,tie,0
3862978,GB1,domestic_league,2018,11. Matchday,11/3/18,1132,2,379,4,loss,-2
3862979,GB1,domestic_league,2018,12. Matchday,11/10/18,1010,1,180,1,tie,0
3862980,GB1,domestic_league,2018,11. Matchday,11/3/18,1237,1,29,3,loss,-2
3862981,GB1,domestic_league,2018,11. Matchday,11/3/18,1010,0,762,1,loss,-1
3862982,GB1,domestic_league,2018,11. Matchday,11/4/18,873,1,631,3,loss,-2
3862983,GB1,domestic_league,2018,10. Matchday,10/29/18,281,1,148,0,win,1
3862984,GB1,domestic_league,2018,11. Matchday,11/3/18,985,2,989,1,win,1
3862985,GB1,domestic_league,2018,12. Matchday,11/10/18,379,1,1110,1,tie,0
3862986,GB1,domestic_league,2018,10. Matchday,10/28/18,11,2,873,2,tie,0
3862987,GB1,domestic_league,2018,10. Matchday,10/27/18,379,1,1003,1,tie,0
3862988,GB1,domestic_league,2018,11. Matchday,11/3/18,31,1,11,1,tie,0
3862989,GB1,domestic_league,2018,11. Matchday,11/3/18,1003,1,603,0,win,1
3862990,GB1,domestic_league,2018,10. Matchday,10/27/18,762,0,180,0,tie,0
3862991,GB1,domestic_league,2018,13. Matchday,11/25/18,11,2,989,1,win,1
3862992,GB1,domestic_league,2018,10. Matchday,10/27/18,543,0,1237,1,loss,-1
3862993,GB1,domestic_league,2018,9. Matchday,10/22/18,1003,1,11,3,loss,-2
3862994,GB1,domestic_league,2018,9. Matchday,10/21/18,873,0,29,2,loss,-2
3862995,GB1,domestic_league,2018,10. Matchday,10/27/18,603,1,31,4,loss,-3
3862996,GB1,domestic_league,2018,9. Matchday,10/20/18,31,1,1110,0,win,1
3862997,GB1,domestic_league,2018,9. Matchday,10/20/18,1010,2,543,0,win,2
3862998,GB1,domestic_league,2018,9. Matchday,10/20/18,148,1,379,0,win,1
3862999,GB1,domestic_league,2018,9. Matchday,10/20/18,1132,0,281,5,loss,-5
3863000,GB1,domestic_league,2018,10. Matchday,10/28/18,29,1,985,2,loss,-1
3863001,GB1,domestic_league,2018,9. Matchday,10/20/18,1237,1,762,0,win,1
3863002,GB1,domestic_league,2018,10. Matchday,10/28/18,631,4,1132,0,win,4
3863003,GB1,domestic_league,2018,9. Matchday,10/20/18,180,0,989,0,tie,0
3863004,GB1,domestic_league,2018,8. Matchday,10/7/18,281,0,31,0,tie,0
3863005,GB1,domestic_league,2018,8. Matchday,10/7/18,11,5,931,1,win,4
3863006,GB1,domestic_league,2018,8. Matchday,10/6/18,762,2,985,3,loss,-1
3863007,GB1,domestic_league,2018,10. Matchday,10/27/18,1110,0,1010,3,loss,-3
3863008,GB1,domestic_league,2018,8. Matchday,10/6/18,543,1,873,0,win,1
3863009,GB1,domestic_league,2018,12. Matchday,11/11/18,985,1,281,3,loss,-2
3863010,GB1,domestic_league,2018,8. Matchday,10/6/18,989,4,1010,0,win,4
3863011,GB1,domestic_league,2018,8. Matchday,10/6/18,29,2,1003,1,win,1
3863012,GB1,domestic_league,2018,8. Matchday,10/6/18,603,0,148,1,loss,-1
3863013,GB1,domestic_league,2018,8. Matchday,10/5/18,379,0,1237,1,loss,-1
3863014,GB1,domestic_league,2018,11. Matchday,11/3/18,148,3,543,2,win,1
3863015,GB1,domestic_league,2018,7. Matchday,9/30/18,1132,2,603,1,win,1
3863016,GB1,domestic_league,2018,7. Matchday,9/29/18,31,1,631,1,tie,0
3863017,GB1,domestic_league,2018,7. Matchday,9/29/18,1003,2,762,0,win,2
3863018,GB1,domestic_league,2018,7. Matchday,9/29/18,1237,0,281,2,loss,-2
3863019,GB1,domestic_league,2018,7. Matchday,9/29/18,148,2,1110,0,win,2
3863020,GB1,domestic_league,2018,9. Matchday,10/20/18,985,2,631,2,tie,0
3863021,GB1,domestic_league,2018,10. Matchday,10/27/18,989,3,931,0,win,3
3863022,GB1,domestic_league,2018,7. Matchday,10/1/18,873,1,989,2,loss,-1
3863023,GB1,domestic_league,2018,7. Matchday,9/29/18,180,0,543,2,loss,-2
3863024,GB1,domestic_league,2018,6. Matchday,9/23/18,631,0,379,0,tie,0
3863025,GB1,domestic_league,2018,6. Matchday,9/22/18,148,2,1237,1,win,1
3863026,GB1,domestic_league,2018,8. Matchday,10/7/18,631,3,180,0,win,3
3863027,GB1,domestic_league,2018,6. Matchday,9/22/18,180,0,31,3,loss,-3
3863028,GB1,domestic_league,2018,6. Matchday,9/22/18,1110,1,1003,3,loss,-2
3863029,GB1,domestic_league,2018,6. Matchday,9/22/18,762,0,873,0,tie,0
3863030,GB1,domestic_league,2018,7. Matchday,9/29/18,985,1,379,3,loss,-2
3863031,GB1,domestic_league,2018,6. Matchday,9/23/18,29,0,11,2,loss,-2
3863032,GB1,domestic_league,2018,6. Matchday,9/22/18,1010,1,931,1,tie,0
3863033,GB1,domestic_league,2018,5. Matchday,9/17/18,1237,2,180,2,tie,0
3863034,GB1,domestic_league,2018,5. Matchday,9/16/18,379,3,29,1,win,2
3863035,GB1,domestic_league,2018,8. Matchday,10/6/18,1110,1,1132,1,tie,0
3863036,GB1,domestic_league,2018,5. Matchday,9/16/18,1132,0,543,1,loss,-1
3863037,GB1,domestic_league,2018,6. Matchday,9/22/18,281,5,603,0,win,5
3863038,GB1,domestic_league,2018,5. Matchday,9/15/18,11,2,762,1,win,1
3863039,GB1,domestic_league,2018,9. Matchday,10/20/18,931,2,603,4,loss,-2
3863040,GB1,domestic_league,2018,5. Matchday,9/15/18,873,1,1110,0,win,1
3863041,GB1,domestic_league,2018,5. Matchday,9/15/18,931,0,281,3,loss,-3
3863042,GB1,domestic_league,2018,5. Matchday,9/15/18,31,2,148,1,win,1
3863043,GB1,domestic_league,2018,4. Matchday,9/2/18,148,1,1010,2,loss,-1
3863044,GB1,domestic_league,2018,6. Matchday,9/22/18,543,1,985,1,tie,0
3863045,GB1,domestic_league,2018,4. Matchday,9/2/18,11,3,603,2,win,1
3863046,GB1,domestic_league,2018,5. Matchday,9/15/18,985,2,1010,1,win,1
3863047,GB1,domestic_league,2018,4. Matchday,9/1/18,762,1,281,2,loss,-1
3863048,GB1,domestic_league,2018,4. Matchday,9/1/18,543,1,379,0,win,1
3863049,GB1,domestic_league,2018,4. Matchday,9/1/18,1110,1,29,1,tie,0
3863050,GB1,domestic_league,2018,4. Matchday,9/1/18,180,2,873,0,win,2
3863051,GB1,domestic_league,2018,7. Matchday,9/29/18,1010,0,11,2,loss,-2
3863052,GB1,domestic_league,2018,5. Matchday,9/15/18,1003,2,989,4,loss,-2
3863053,GB1,domestic_league,2018,4. Matchday,9/1/18,931,2,1237,2,tie,0
3863054,GB1,domestic_league,2018,3. Matchday,8/27/18,148,3,985,0,win,3
3863055,GB1,domestic_league,2018,3. Matchday,8/26/18,1132,2,931,4,loss,-2
3863056,GB1,domestic_league,2018,4. Matchday,9/1/18,31,2,1003,1,win,1
3863057,GB1,domestic_league,2018,5. Matchday,9/15/18,603,1,631,4,loss,-3
3863058,GB1,domestic_league,2018,3. Matchday,8/25/18,1237,0,31,1,loss,-1
3863059,GB1,domestic_league,2018,3. Matchday,8/25/18,1003,2,180,1,win,1
3863060,GB1,domestic_league,2018,3. Matchday,8/25/18,603,0,1110,0,tie,0
3863061,GB1,domestic_league,2018,3. Matchday,8/25/18,379,1,11,3,loss,-2
3863062,GB1,domestic_league,2018,6. Matchday,9/22/18,989,0,1132,4,loss,-4
3863063,GB1,domestic_league,2018,2. Matchday,8/20/18,31,2,873,0,win,2
3863064,GB1,domestic_league,2018,7. Matchday,9/29/18,931,0,29,3,loss,-3
3863065,GB1,domestic_league,2018,3. Matchday,8/26/18,631,2,762,1,win,1
3863066,GB1,domestic_league,2018,2. Matchday,8/19/18,1110,1,281,6,loss,-5
3863067,GB1,domestic_league,2018,4. Matchday,9/2/18,985,2,1132,0,win,2
3863068,GB1,domestic_league,2018,3. Matchday,8/25/18,281,1,543,1,tie,0
3863069,GB1,domestic_league,2018,3. Matchday,8/26/18,873,1,1010,2,loss,-1
3863070,GB1,domestic_league,2018,2. Matchday,8/18/18,989,2,379,1,win,1
3863071,GB1,domestic_league,2018,2. Matchday,8/18/18,931,1,148,3,loss,-2
3863072,GB1,domestic_league,2018,2. Matchday,8/18/18,180,1,29,2,loss,-1
3863073,GB1,domestic_league,2018,3. Matchday,8/25/18,29,2,989,2,tie,0
3863074,GB1,domestic_league,2018,2. Matchday,8/18/18,11,2,631,3,loss,-1
3863075,GB1,domestic_league,2018,1. Matchday,8/12/18,281,2,11,0,win,2
3863076,GB1,domestic_league,2018,2. Matchday,8/18/18,762,0,603,0,tie,0
3863077,GB1,domestic_league,2018,4. Matchday,9/1/18,989,0,631,2,loss,-2
3863078,GB1,domestic_league,2018,1. Matchday,8/11/18,1237,0,1010,2,loss,-2
3863079,GB1,domestic_league,2018,2. Matchday,8/18/18,543,0,1003,2,loss,-2
3863080,GB1,domestic_league,2018,1. Matchday,8/11/18,873,2,931,0,win,2
